vendor_id,smce_id,quarter,year,round,update_date,self_score,self_description,attachment_id,user_id
6,164,2,2017,1,2017-04-01 00:00:01,4,"Guided buying is enabled using Procurement Portal capability. It allows organizations to host procurement policies, category cards, and ""how-to"" guides.   Customers can define complex and specific question sets designed to refine and narrow the search for specific goods and services without proliferation of free text requistions ",,0
6,165,2,2017,1,2017-04-01 00:00:01,5,"SMART by GEP is a unified procurement and P2P platform sand thus sourcing is unified, technically and functionally with the procuire to pay process.  Thus at the end of a sourcing event the winning bid can be flipped directly into a purchase order or requistion (in additiona to being able to be flipped into a contract).  In addition a requisition, at any point in its process can be sent for bidding, i.e. flipped back into a draft sourcing event which can be run as a full RFP program or a rapid ""3 bids and a buy"" or event a live auction",,0
6,166,2,2017,1,2017-04-01 00:00:01,2,SMART by GEP supports operational budget management by which you can define the budget structures across line of businesses and then allocate the funds either through integration with other budget systems or directly from SMART by GEP. You can define the level of controls on budget at different levels and monitor the consumption as the transaction proceeds from requisitioning through invoicing. The end user gets real-time visibility into available funds before submitting the transaction for processing.,,0
6,167,2,2017,1,2017-04-01 00:00:01,2,SMART by GEP integrates with client inventory systems and captures on hand balance information across organization entities which is available to the end user while buying any item. This helps them decide if they want to procure it from outside or just source it through inventory transaction,,0
6,168,2,2017,1,2017-04-01 00:00:01,4,"SMART by GEP is cloud, touch and mobile native, hence works on any mobile or touchscreen device.  SMART by GEP is available as a portfolio of apps and browser accessible modes that support the most efficient use of the platform.  Broadly speaking, for most of our customers requisition and order creation are not app-suitable operations whereas requistion and PO approval and dashboard viewing are.   Consequently the SMART by GEP apps are available for Approval and Reporting and browser access is used for high-text-based operations.   The penetration of mobile devices into the workplace within our customers has been slower than in the consumer market and the demand for a wider range of apps is tentative at present.   ",,0
6,169,2,2017,1,2017-04-01 00:00:01,3,"SMART by GEP is design for analytics and reporting.  The single common data platform that underpins the workflow and functional aspects of the software guarantees that every data element is available for reporting, in context of the whole.  Dashboard can be defined to report data patterns and trends cross-platform and ad-hoc reports can be specified and run according to immediate tactical needs.  GEP's advance technology research team are constantly looking at emergent technologies in this area with a view to enhancing the platform in a way that adds value to our customers.   ",,0
6,170,2,2017,1,2017-04-01 00:00:01,4,SMART by GEP support multiple units of measure and facilitates defining conversion ratios for each one. SMART by GEP also supports multi-currency transactions and uses the exchnage rates available that can be synced through feeds. SMART by GEP supports multi-lingual capabilities. ,,0
6,171,2,2017,1,2017-04-01 00:00:01,5,"The following items are on our roadmap

* Account Derivation Rules (for defaults)
* Operational Budgetary Compliance
* Price Modifiers and Discounts
* Contingent Worker Support
* Tax Engine Integration
* Inventory Management",,0
6,172,2,2017,1,2017-04-01 00:00:01,0,N/A,,0
6,173,2,2017,1,2017-04-01 00:00:01,4,"Users can flip req into PO or create orders from template or even blank PO. When flipped from req, the ordering status will be captured on req to indicate to how much extent the req has been sourced. The product support flexible charges at header as well as line level - user can add any number of additional charges and have separate accounting for the same as needed. The product also supports tax engine that determines applicable taxes and applis the same by default. The rule based approvals alllows client configure their own approval processes.

Even users can flip requisition into an RFx which in turn can be flipped into PO once qualified suppliers is awarded.

The user can create internal and external change orders. External chnage orders go through rigourous approvals and su[[lier aknowledgement whereas internal chnage orders will not be communicated with suppliers.",,0
6,174,2,2017,1,2017-04-01 00:00:01,4,"The product supports defining auto sourcing rules by which approved reqs can be automatically converted into PO. The approved reqs that cannot be auto sourced falls into workbench from where buyer can review and flip them manually. There can be multiple PO created from a single req or multiple reqs can be sourced through single PO. 

The contracted prices ate checked and adhered to on the PO and even on the invoice and blocks will be created i ncase of any exceptions during invoice processing.

The user can laso createdirect POs and blankets as well.

The product also supports non-PO invoices in which case PO can be created automatically as a post facta activity.

The product supports integration to ERP in which PO can be created via integration and processes accordingly. ",,0
6,175,2,2017,1,2017-04-01 00:00:01,4,"SMART by GEP has full blanket ordering, contract to catalog ""flip"" (Push to Contract feature) and complete data unification to ensure contract compliance reporting is automatic",,0
6,176,2,2017,1,2017-04-01 00:00:01,3,"SMART by GEP is designed to integrate with third-party systems that are available for connection according to customer requirements.  POs (and all other transactional documents and status indicators) as well as master data and full data sets, can be integrated with SMART by GEP taking advantage of the robust integration framework developed as part of the platform.  According to customer requirements GEP can deploy a range of integration solutions from standard configurable SAP adapters to highly customized API/SLI sets.",,0
6,177,2,2017,1,2017-04-01 00:00:01,4,"The notes, attachments and links can be attached to PO at header as well as line level and these can be categorized into different categories. These attchments can be marked internal or external thereby ensuring security. 

Product supports buyer-supplier collaboration from portal as well as through messaging standards like EDI/cXML. The collaboration is supported both at PO as well as invoice level.

SMART by GEP is designed to integrate with third-party systems that are available for connection according to customer requirements.  POs (and all other transactional documents and status indicators) as well as master data and full data sets, can be integrated with SMART by GEP taking advantage of the robust integration framework developed as part of the platform.  According to customer requirements GEP can deploy a range of integration solutions from standard configurable SAP adapters to highly customized API/SLI sets.
",,0
6,178,2,2017,1,2017-04-01 00:00:01,4,"Product supports email, fax, cXML, EDI, portal transmissions between buyer and supplier. The product supports submitting order to supplier, receiving acknowledgement, change requests, order updates, etc.",,0
6,179,2,2017,1,2017-04-01 00:00:01,4,"Product supports email, fax, cXML, EDI, portal transmissions between buyer and supplier. The product supports submitting order to supplier, receiving acknowledgement, change requests, order updates, etc.",,0
6,180,2,2017,1,2017-04-01 00:00:01,3,"Supplier can request change pertaining to the quantity, prices, delivery timelines, etc. which can be managed end to end with proper communication between buyer and supplier until both parties agree to the terms of the PO.",,0
6,181,2,2017,1,2017-04-01 00:00:01,3,Advance service procurement functionlity is under developmwent at GEP.  Integration with third-part platforms is fully supported and can be configured ac cording to specific customer requirements,,0
6,182,2,2017,1,2017-04-01 00:00:01,2,This functionality is under development for 2017/8,,0
6,183,2,2017,1,2017-04-01 00:00:01,3,"SMART by GEP is cloud, touch and mobile native, hence works on any mobile or touchscreen device.  SMART by GEP is available as a portfolio of apps and browser accessible modes that support the most efficient use of the platform.  Broadly speaking, for most of our customers requisition and order creation are not app-suitable operations whereas requistion and PO approval and dashboard viewing are.   Consequently the SMART by GEP apps are available for Approval and Reporting and browser access is used for high-text-based operations.   The penetration of mobile devices into the workplace within our customers has been slower than in the consumer market and the demand for a wider range of apps is tentative at present.   ",,0
6,184,2,2017,1,2017-04-01 00:00:01,3,"SMART by GEP is design for analytics and reporting.  The single common data platform that underpins the workflow and functional aspects of the software guarantees that every data element is available for reporting, in context of the whole.  Dashboard can be defined to report data patterns and trends cross-platform and ad-hoc reports can be specified and run according to immediate tactical needs.  GEP's advance technology research team are constantly looking at emergent technologies in this area with a view to enhancing the platform in a way that adds value to our customers.   ",,0
6,185,2,2017,1,2017-04-01 00:00:01,4,SMART by GEP support multiple units of measure and facilitates defining conversion ratios for each one. SMART by GEP also supports multi-currency transactions and uses the exchnage rates available that can be synced through feeds. SMART by GEP supports multi-lingual capabilities. ,,0
6,186,2,2017,1,2017-04-01 00:00:01,5,"The following items are on our roadmap

* Account Derivation Rules (for defaults)
* Operational Budgetary Compliance
* Price Modifiers and Discounts
* Contingent Worker Support
* Procurement Cards
* Advance Shipping Notes
* Tax Engine Integrations
* Contract Terms on Purchase Orders
* Shared Procurement Services",,0
6,187,2,2017,1,2017-04-01 00:00:01,4,"Product supports 2-way as well as 3-way matching. In 3 way matching receiving is required. The product supports receiving tolerance to restrict over receiving. 

The receipts can easily be flipped from Pos.

The product also supports return notes processing",,0
6,188,2,2017,1,2017-04-01 00:00:01,3,Advanced ASN functionality is under development at GEP for availability during 2017,,0
6,189,2,2017,1,2017-04-01 00:00:01,3,Most of this functionality is fully supported.  During the receiving process we can specify the PO number and pick up the po.  Bulk receiving is possible through will aggregation of receipts with one click receiving actions possible across all items.  SMART by GEP also support inspection upon receiving and desktop receiving.   SMART by GEP includes multi-way matching with user-definable tolerances and exception rule with auto acceptance/matching and exception flagging.  SSN tagging supported with receipts into inventory possible via ERP integration. SMART by GEP does not currently support RFID/barcode scanning althought this is technically straightforward schould demand develop in our customers.,,0
6,190,2,2017,1,2017-04-01 00:00:01,3,We support capturing asset management information during receiving which can be integrated with asset management systems for managing the inventory. We support self service receiving as well as central receiving.,,0
6,191,2,2017,1,2017-04-01 00:00:01,1,"Receipt generation from an app is not currently available, although use of mobile device is certainly supported for all SMART by GEP activities.",,0
6,192,2,2017,1,2017-04-01 00:00:01,3,"SMART by GEP is design for analytics and reporting.  The single common data platform that underpins the workflow and functional aspects of the software guarantees that every data element is available for reporting, in context of the whole.  Dashboard can be defined to report data patterns and trends cross-platform and ad-hoc reports can be specified and run according to immediate tactical needs.  GEP's advance technology research team are constantly looking at emergent technologies in this area with a view to enhancing the platform in a way that adds value to our customers.   ",,0
6,193,2,2017,1,2017-04-01 00:00:01,1,Of particular interest to our customers in the area of Receiving will be the ability to pre-load data such as serial number lists such that individual data can be applied at the point of receipt as opposed to manual entry,,0
6,194,2,2017,1,2017-04-01 00:00:01,3,This functionality is under development for 2017/8,,0
6,195,2,2017,1,2017-04-01 00:00:01,5,"SMART by GEP supports multiple supplier onboarding protocols, including self-registration, buyer admin registration, combinations of the same, quick-create on-the-fly during sourcing events, AP user creation and so on.  This multi-layered process can be augmented with multiple and configurable approval levels including mandatory document disclosure, category manager approval, supplier maintenance team approval and so on.  
GEP operates a dedicated supplier enablement team who support both buyers and suppliers through the initial on-boarding phase and through subsequent operational phases.
SMART by GEP provides a hierarchical and trigger-enabled form system that can require additional information from suppliers based upon the responses provided to early registration questions or to changes in supplier status or profile date.
SMART by GEP is integrated with TinCheck.com and Global Risk Management Solutions to augment the supplier profile with identity and risk verification data.
Typical deployments of SMART by GEP involve large numbers of suppliers and onboarding phasing is largely determined by invoice volumes and spend.  Our supplier enablement teams work with customers to determine the breakdown of suppliers into groupings through high volume/high spend/strategically important to non-core.  Typically the highest priority group accounts for over 80% of annual volume and spend but represents a low number of suppliers and focus is brought to that group in the first instance.
Registration for suppliers is rapid, taking as little as few minutes for a supplier to self-register on SMART by GEP.  Refinement of supplier records, mandatory documents and certificates, EDI integration and other steps can take time but the basic onboarding process is rapid.
There are no fees associated with SMART by GEP for suppliers whatsoever.
Training for suppliers is conducted by the supplier enablement team and, according to the specific configuration of SMART by GEP in question training can be extensive to include participation in sourcing events, RFx and Auctions, collaboration on contracts, catalog management, profile and record management, order processing and invoice creation and more.  Thus the supplier training programs are tailored to specific circumstances.  Supplier can naturally interact with multiple buyer organizations via SMART by GEP and this may have a different scope of interactions from customer to customer. 
",,0
6,196,2,2017,1,2017-04-01 00:00:01,4,"Supplier information is maintained by the supplier, buyer-side users or both according to circumstances.  Restrictions can be configured to limit supplier editing as needed.  All data is encrypted at rest, in motion. Etc.. to extremely high degrees and access can be restricted down to indoivudal user level.  SMART by GEP invcludes full aprpoval processes with rules-based logic to manage changes, creation, uploads and additions.  Supplier records can be configured to included whatever data the customer wish to capture, including risk profile and identity validation which can be derived from third-party integrated sources as mentioned above. ",,0
6,197,2,2017,1,2017-04-01 00:00:01,3,"SMART by GEP is a unified source to pay platform and thus the supplier entity in the system is intrinsically connected to all activity related to that entity.  Contract utilisation, compliance and performance can all be derived directly from transactional activty, but also derived from performance scorecard and management programs.   SMART by GEP integrates with third-party data sources to augment the supplier performance methodology with risk data and the like",,0
6,198,2,2017,1,2017-04-01 00:00:01,4,Everything within SMART by GEP is executed through the software,,0
6,199,2,2017,1,2017-04-01 00:00:01,4,Everything within SMART by GEP is executed through the software,,0
6,200,2,2017,1,2017-04-01 00:00:01,5,Everything within SMART by GEP is executed through the software.  Suppliers can deal with multiple customers through a single login,,0
6,201,2,2017,1,2017-04-01 00:00:01,2,GEP does not operate a commerical supplier network of the type described here.  SMART by GEP is as straightforward for a low volume user to use as a high volume strategic supplier,,0
6,202,2,2017,1,2017-04-01 00:00:01,3,N/A,,0
6,203,2,2017,1,2017-04-01 00:00:01,4,Direct integration with supplier systems for high volume transaction flow is fully supported.  Supplier records will still exist within the system but order to invoice processing can be managed through direct interface,,0
6,204,2,2017,1,2017-04-01 00:00:01,4,"SMART by GEP is fully configurable to support the ideal organizational structure and workflow requirements of the most complex organisations.  Each combination of the variables listed can be accommodated and there are no technical limits to the number of possible configurations.  What is practicable or desirable for an organization is another matter and GEP’s unique experience as procurement practitioner as well as software developer can ensure the optimum configuration for the customer.
Full matrix organization management is support permitting parallel accounting structures and org/sub-org specific configurations.  
Each division, business unit or document type can have unique combinations of attributes.  Such attributes can be defined as common so that they persist throughout the source-to-pay process and/or across the enterprise.
",,0
6,205,2,2017,1,2017-04-01 00:00:01,4,"We support extensive configurations through which clients can configure their business process workflows. We also have flexibility of defining approvals (single/multi-level approvals, pool/shared approvals, auto approvals, etc.) based on different attributes including custom attributes. We also support custom validations and submission checks.",,0
6,206,2,2017,1,2017-04-01 00:00:01,4,SMART by GEP supports full multi currency operation with daily rate uploads and as required direct interfaces to customer-specific data feeds,,0
6,207,2,2017,1,2017-04-01 00:00:01,2,"Most configration tasks are provided by GEP as a result of customer demand for low-touch, hands-off management.  This is more prevalent in huge global, organizations  than perhaps in smaller companies.  Full Self-Service is largely developed and will be deployed pending a change in customer requirement",,0
6,208,2,2017,1,2017-04-01 00:00:01,2,"Self-service, where required, will not involve the use of specific technical skills",,0
6,209,2,2017,1,2017-04-01 00:00:01,3,As above,,0
6,210,2,2017,1,2017-04-01 00:00:01,0,"None.   SMART by GEP is a cloud-native, multi-tennant platform, and as such there are no customer-specific variants deployed.  Nevertheless, customer demands and requirements are core to our development plans and through collaboration and investigation one customer-specific requirement may become a product enhancement according to the suitability for other customers",,0
6,211,2,2017,1,2017-04-01 00:00:01,5,"SMART by GEP is cloud native, built on the Microsoft Azure cloud plattorm.   There is no legacy of on-premises or hybrid deployments of SMART by GEP.  There is no business case for hybrid or provate server deployments.  In terms of data security, scalability, performance, speed of deployment, innovation cadence and future-proofing there is no model that outperforms a genuine cloud-native system, of which SMART by GEP is currently the only example in procurement software/",,0
6,212,2,2017,1,2017-04-01 00:00:01,0,none.,,0
6,213,2,2017,1,2017-04-01 00:00:01,4,"SMART by GEP is a platform for innovation and will continue to take advantage of technological developments that can add value.  Automation processes are at the heart of the architecture of transactional processing in procure-to-pay and AI/machine learning is central to the organisation of data used across the source-to-pay process.  SMART by GEP's R&D team are exploring the confluence of process automation, AI/fuzzy logic rules application, conversational UX and voice-activation/device automation synthesis.",,0
6,214,2,2017,1,2017-04-01 00:00:01,5,"SMART by GEP Spend Analysis is the heart of strategic procurement processes and the start of the source to pay process stream.  Opportunity analysis, category intelligence, strategy and savings planning all stem from the results of our aggregation and processing of customer data.  The SMART by GEP Spend team are the best and most experienced in the industry.   We are able to take advantage of these skills and processes to make SMART by GEP the de facto master data hub for organisations with complex landscapes of legacy systems, and combined with real-time transactional integration with ERP and AP systems. SMART by GEP becomes the single source of truth for spend data in the enterprise.",,0
6,215,2,2017,1,2017-04-01 00:00:01,0,Block chain is under investigation at this time. ,,0
6,216,2,2017,1,2017-04-01 00:00:01,0,"SMART by GEP is natively mobile and touch compliant.  SMART by GEP comprises a portfolio of mobile apps as well as being fully usable through browser access on any mobile device.  Our mobile strategy is to develop and deploy apps that ""make sense"" and add value to our customers, which is not the same as create a huge app-version of the cloud software or create a ""lite"" app version.  Our experience tells us that specific tasks and subsets of functions are best deployed as apps - e.g. review and approvals for P2P or Dashboard and Reporting Views.  ",,0
6,217,2,2017,1,2017-04-01 00:00:01,0,,,0
6,218,2,2017,1,2017-04-01 00:00:01,2,"SMART by GEP does not presently include native OCR technology.  For the scale of clients we typically work with either integration of a pre-existing scanning system is indicated to use of a third-party document processing solution, such as  Scan One",,0
6,219,2,2017,1,2017-04-01 00:00:01,2,Voice activation and intelligent response technologies are currently under active development,,0
6,220,2,2017,1,2017-04-01 00:00:01,3,"This forms a the core of the development of SMART by GEP Workspaces, the next-generation in user experience shortly to be released",,0
6,221,2,2017,1,2017-04-01 00:00:01,2,This is not currently support or required by our customers.  It is technically straighforward as SMART by GEP is based on data dictionaries for localisation,,0
6,222,2,2017,1,2017-04-01 00:00:01,2,SMART by GEP is based upon open standards for commerical information interchange and this is open for integration to external systems as required,,0
6,223,2,2017,1,2017-04-01 00:00:01,4,"SMART by GEP is deployed as a single instance, with multiple integrations possible via the SMART by GEP integration applicatiom intermediate layer",,0
6,224,2,2017,1,2017-04-01 00:00:01,5,"GEP's data management, categorization, processing and normalization systems are second to none.  We have huge experience in aggregating data from multiple disparate systems and creating consistent, accurate data resources available to the procurement operation",,0
6,225,2,2017,1,2017-04-01 00:00:01,,"This is core activity for GEP.  The services, consulting, BPO work required by our customers is all delivered in house, as is our software deployment",,0
6,226,2,2017,1,2017-04-01 00:00:01,5,"Again, this is core business and the primary reason which GEP is selected, in addition to the capabilities of the software.  It is our deep understanding of the requirements and drivers that are critical to our csutomers that lead them to select GEP and SMART by GEP",,0
6,227,2,2017,1,2017-04-01 00:00:01,4,"SMART by GEP supports:
-Invoice entry (PO/Non PO) via multiple sources (from supplier portal, through interface, from buyer portal, through third party OOB integration with scanning tools, etc.)
-Matching on multiple attributes, 2 Way/3 Way matching, Matching with tolerances (Price, Amount, Quantity, Tax, Other Charges, etc)
-Exception management and routing based on rules and tolerances
-Invoice reconciliation and exception resolution workflow
-Standard interfaces utilising cXML/EDI 
-Manual/Auto PO closure",,0
6,228,2,2017,1,2017-04-01 00:00:01,4,"SMART by GEP supports:
-Through-portal PO Flip/Non-PO invoice entry
-Paper invoices through OOB scanning tool integrations with error queue handling within SMART by GEP.
-E-invoicing (cXML/EDI))
- Payment Request processing for one time payments  
SMART by GEP includes Invoice fo Advances and also enables requesters to raise a check request. The request can undergo line of business approval and once approved can be automatically flipped into an invoice which can be send for payment.
",,0
6,229,2,2017,1,2017-04-01 00:00:01,3,"SMART by GEP is capable for creating invoies with Contract / Blanket reference driving more compliance.
Creation and processing of service invoices.
Matching service invoices with Service confirmation document before sending the invoice as OK to Pay. ",,0
6,230,2,2017,1,2017-04-01 00:00:01,4,"SMART by GEP supports
-Full invoice collaboration between supplier and buyer orgnizations
-Collaboration on invoice status
-Invoice rejections with reason/comment
-credit memo collaboration
-Remittance advice updates
-Buyer-driven dynamic discount workflow",,0
6,231,2,2017,1,2017-04-01 00:00:01,4,"SMART by GEP supports invoice approvals and rejections:
-2 Way/3 Way matching based on configurations
-Matching with/without tolerances
-Exception management and rule based routing
-Invoice reconciliation workflow
-Auto acceptance based on configurations
-Manual/Auto Tax Capture on Invoices
-Rule based approvals (threshold limits, delta amount, category, cost center, line of business, financial, etc.) in case of exceptions
- Creation of custom exceptions based on client specific business rules. Capability to solve custom exceptions using reconciliation process.
- Setting up compliance rules for US / Europe invoices ensuring all the required data elements are captured on the invoice. SMART by GEP has robust invoice matching tolerance. Customers can manage tolerance for live value, price, quantity, taxes and charges. The tolerance can be applied at the line level or at header level. Customers can specify tolerances by document or at enterprise level either as a percentage or as a absolute value.  In addition there are system-defined exceptions which can be extended using user-defined exceptions
SMART by GEP also includes Rule-based routing to for acceptance or approval by various stakeholders according to the exception type
The user also has the ability to send to an invoice in exception to the requester, buyer or AP manager to review those exceptions.

",,0
6,232,2,2017,1,2017-04-01 00:00:01,5,"SMART by GEP supports:
-Integration with client ERP (Payment Systems) to send ok to pay invoices for payment processing
-Integration with client ERP system to receive Remittance details for all OK to pay invoices.
-Integration with third part scanning tools to create paper invoices",,0
6,233,2,2017,1,2017-04-01 00:00:01,3,"SMART by GEP supports:
-Capability to configure country specific attributes for capturing on the invoice.
- Ability to configure VAT registration numbers for Buyers & Suppliers. 
- Capability to configure custom rules for blocking non compliant invoices.
SMART by GEP has been certified by TAJ Group for invoice compliance in a number of countries, the list grows continuously.   GEP is working with other invoice compliance agencies to achieve greater certification and compliant invoice capabilities.
",,0
6,234,2,2017,1,2017-04-01 00:00:01,5,"SMART by GEP is a mobile native software platform ensuring that all functions are fully operable on any mobile device browser.  In addition SMART by GEP is available as a portfolio of apps each designed for a specific purpose provide a minimal footprint/bandwidth ""light touch"" access for enhanced productivity.  SMART by GEP Pro is a mobile app, suitable for smartphones designed for review, approval/denial and collaboration over requistiions, orders and invoices.  According to the required workflow indoviduals can work with these documents with minimal effort and maximum productivity driectly from a mobile device.",,0
6,235,2,2017,1,2017-04-01 00:00:01,5,"SMART by GEP supports:
-Reporting and analytics on invoice data
-Pre-canned reports
-Ad-hoc reporting and dashboard

SMART by GEP is built on a unified data model which ensures that reports and dashboards can be configured to reveal any specific dimensions required but the customer.  In addition to dashboards designed and configured during implementation, SMART by GEP includes extremely powerful ad-hoc reporting functions for drag-and-drop building of analytical reports and graphs.
",,0
6,236,2,2017,1,2017-04-01 00:00:01,4,"SMART by GEP is being developed to include the systematic management of discount models in the P2P process.   Discounts by volume (per order, total over time etc), by contract price banding, resulting from early payment and so on, as determined in advance with the supplier will be configurable in the invoice function.   This is in addition to the existing Dynamic Discounting function which provides ad-hoc one-to-one bidding for discount/early payment.
SMART by GEP’s invoicing function will also be shortly enhanced with extended budget compliance options configurable to check and validate budget usage, compliance and forecasting.
",,0
6,237,2,2017,1,2017-04-01 00:00:01,2,"SMART by GEP supports full integration with client AP (Payment) Systems to handle the payment processing.  All GEP clients have pre-existing payment processing services extant in the business and to date there has not be significant demand for development of native payment services in the platform.   This may change as more mid-range corporation look to adopting a cloud procurement platform and as major enterprises look to replace ERP and AP systems.  Consequently, today we deploy SMART by GEP's robust integration platform to connect to AP and ERP systems to integrate source-to-pay with AP functions",,0
6,238,2,2017,1,2017-04-01 00:00:01,2,"SMART by GEP supports the following:
- Capability to capture payment and remittance details.
- Capability for suppliers to view Invoice payment status and remittance details within GEP Portal. 
- SMART by GEP's Matching capability ensures touchless submission of matched invoices to ERP Systems. 
- SMART by GEP can automate the reconcilation mechanisum ensuing no AP involvement for reconciling invoices with buyers / receivers.
- Suppliers can submit Invoices for advance payments and SMART by GEP can configure the required recoupement rate required to adjust the advance invoice. ",,0
6,239,2,2017,1,2017-04-01 00:00:01,3,SMART by GEP supports P-cards as configurable payment methods at the order to invoice cycle and can integrate with external systems to initiate payment,,0
6,240,2,2017,1,2017-04-01 00:00:01,3,"The tool supports:
-Capturing and storing attributes required from a financial compliance standpoint. These attributes can be separate per region and can be configured for Buyer / Supplier.",,0
6,241,2,2017,1,2017-04-01 00:00:01,1,Presently SMART by GEP provides Buyer-driven dynamic discounting permitting the real-time collaboration with suppliers to provide discounts in return for early payment. ,,0
6,242,2,2017,1,2017-04-01 00:00:01,2,"SMART by GEP supports:
-Buyer driven dynamic discounting
-Advance Payment capability can preconfigured on the PO which would affect the payment processing for an invoice.",,0
6,243,2,2017,1,2017-04-01 00:00:01,3,SMART by GEP supports creation of custom Ad-hoc reports which can provide insights on Budgets / Accruals captured within the SMART by GEP application.,,0
6,244,4,2017,1,2017-10-01 00:00:01,5,please refer to our response to the spend analysis RFI for answer to these questions,,0
6,245,4,2017,1,2017-10-01 00:00:01,5,please refer to our response to the spend analysis RFI for answer to these questions,,0
6,246,4,2017,1,2017-10-01 00:00:01,5,please refer to our response to the spend analysis RFI for answer to these questions,,0
6,247,4,2017,1,2017-10-01 00:00:01,5,SMART by GEP includes templates designed by GEP's procurement SMEs as required by our customers,,0
6,248,4,2017,1,2017-10-01 00:00:01,4,SMART by GEP includes a category workbench function that delivers market and intenral benchmark capabilities in support of the sourcing function,,0
6,249,4,2017,1,2017-10-01 00:00:01,5,SMART by GEP includes full scorecarding and performance functions. please refer to our response to the SXM RFI for details,,0
6,250,4,2017,1,2017-10-01 00:00:01,3,please refer to our response to the spend analysis RFI for answer to these questions,,0
6,251,4,2017,1,2017-10-01 00:00:01,3,SMART by GEP includes a category workbench function that delivers market and intenral benchmark capabilities in support of the sourcing function,,0
6,252,4,2017,1,2017-10-01 00:00:01,4,SMART by GEP includes a category workbench function that delivers market and intenral benchmark capabilities in support of the sourcing function,,0
6,253,4,2017,1,2017-10-01 00:00:01,4,SMART by GEP includes a category workbench function that delivers market and intenral benchmark capabilities in support of the sourcing function,,0
6,254,4,2017,1,2017-10-01 00:00:01,3,,,0
6,255,4,2017,1,2017-10-01 00:00:01,3,,,0
6,256,4,2017,1,2017-10-01 00:00:01,4,,,0
6,257,4,2017,1,2017-10-01 00:00:01,4,,,0
6,258,4,2017,1,2017-10-01 00:00:01,5,"
Ability to create Miestones / Activities. 
Ability to setup milestone / Activities tempates for each Project Type.
Ability to enable approvals on Miestones.
Ability to assign them to various users in the system.
Users are required to achieve the milestone / update progress on activities each time.",,0
6,259,4,2017,1,2017-10-01 00:00:01,4,,,0
6,260,4,2017,1,2017-10-01 00:00:01,4,"Ability to link a Project to a sourcing event.
Ability to define a workflow of approvals on the Project outside of the sourcing workflow and approvals as well.
",,0
6,261,4,2017,1,2017-10-01 00:00:01,4,"
Ability to define single / multi level approvals with the functionality to define pool/group approvals.
Ability to define mandatory thresholds for approval with the ability to define cases for auto-approvals

",,0
6,262,4,2017,1,2017-10-01 00:00:01,5,"
Ability to capture Project Spend and savings for each of the Business Category, Region & Buisness unit combination
Ability to capture Project Budget via custom fields and data integration",,0
6,263,4,2017,1,2017-10-01 00:00:01,3,"Ability to create a Project and add multiple team members to the Project.
Ability for multiple Project team members to collaborate.
Email notifications on critical events of the Project are sent to all the team members.",,0
6,264,4,2017,1,2017-10-01 00:00:01,5,Full one-supplier/many-customer support across all source-to-pay functions,,0
6,265,4,2017,1,2017-10-01 00:00:01,4,,,0
6,266,4,2017,1,2017-10-01 00:00:01,4,,,0
6,267,4,2017,1,2017-10-01 00:00:01,5,SMART by GEP permits whole or partial awards to single or multiple suppliers.   Awarded bids can be flipped into contracts and/or orders,,0
6,268,4,2017,1,2017-10-01 00:00:01,5,Contracts are unified with sourcing in SMART by GEP . please refer to our RFI submission for the CLM SolutionMap,,0
6,269,4,2017,1,2017-10-01 00:00:01,5,please refer to our RFI submission for the SXM SolutionMap,,0
6,270,4,2017,1,2017-10-01 00:00:01,5,please refer to our RFI submission for the SXM SolutionMap,,0
6,271,4,2017,1,2017-10-01 00:00:01,5,please refer to our RFI submission for the SXM SolutionMap,,0
6,272,4,2017,1,2017-10-01 00:00:01,5,please refer to our RFI submission for the SXM SolutionMap,,0
6,273,4,2017,1,2017-10-01 00:00:01,3,SMART by GEP support email and in-application messaging,,0
6,274,4,2017,1,2017-10-01 00:00:01,5,Supplier registration processes can be configured with logic-based nested questionnaires and steps,,0
6,275,4,2017,1,2017-10-01 00:00:01,,please refer to our response to the spend analysis RFI for answer to these questions,,0
6,276,4,2017,1,2017-10-01 00:00:01,,please refer to our response to the spend analysis RFI for answer to these questions,,0
6,277,4,2017,1,2017-10-01 00:00:01,,please refer to our response to the spend analysis RFI for answer to these questions,,0
6,278,4,2017,1,2017-10-01 00:00:01,,please refer to our response to the spend analysis RFI for answer to these questions,,0
6,279,4,2017,1,2017-10-01 00:00:01,,please refer to our response to the spend analysis RFI for answer to these questions,,0
6,280,4,2017,1,2017-10-01 00:00:01,,please refer to our response to the spend analysis RFI for answer to these questions,,0
6,281,4,2017,1,2017-10-01 00:00:01,,please refer to our response to the spend analysis RFI for answer to these questions,,0
6,282,4,2017,1,2017-10-01 00:00:01,,please refer to our response to the spend analysis RFI for answer to these questions,,0
6,283,4,2017,1,2017-10-01 00:00:01,,please refer to our response to the spend analysis RFI for answer to these questions,,0
6,284,4,2017,1,2017-10-01 00:00:01,,please refer to our response to the spend analysis RFI for answer to these questions,,0
6,285,4,2017,1,2017-10-01 00:00:01,,please refer to our response to the spend analysis RFI for answer to these questions,,0
6,286,4,2017,1,2017-10-01 00:00:01,,please refer to our response to the spend analysis RFI for answer to these questions,,0
6,287,4,2017,1,2017-10-01 00:00:01,,please refer to our response to the spend analysis RFI for answer to these questions,,0
6,288,4,2017,1,2017-10-01 00:00:01,,please refer to our response to the spend analysis RFI for answer to these questions,,0
