vendor_id,e_id,sm_score,analyst_notes
10,437,3,
10,438,2.5,can now use Real Time Indicators
10,439,3.5,"much friendlier, but not a whole lot of industry leading charts"
10,440,4,OK
10,441,4,
10,442,3,
10,443,3,
10,445,0,
10,446,0,
10,447,0,
10,448,3,
10,449,3,
10,450,3,not beyond basic forumula capability
10,451,3,
10,452,3,
10,453,3,
10,454,3,
10,455,3,
10,456,3,
10,457,4,
10,458,2,
10,459,2,
10,460,2,
10,461,2,
10,462,2,
10,463,0,
10,464,0,
10,465,3,
10,466,3,better :-)
10,467,3,
10,468,3,
10,469,4,
10,470,1,
10,471,2,
10,472,0,
10,473,3,
10,474,1,
10,475,3,
10,476,0,
10,477,4,
10,478,3,
10,479,4,
10,480,4,
10,481,3,
10,482,4,
10,483,4,
10,484,4,
10,485,3,
10,486,4,
10,487,3,
10,488,4,
10,489,3,primarily partner services
10,490,3.5,"some improvement, not sure a full point thereof"
10,491,1,
10,492,1,
10,493,1,
10,494,4,
10,495,3,
10,496,3,
10,497,4,
10,498,4,
10,499,4,
10,500,4,"it's extremely powerful, but I'm not sold that you ""win"" on this"
10,501,4,
10,502,4,
10,503,4,"mainly in Invoicing ... accuracy rates 90% ... not qute a 4 yet ... need better accuracy and cross-platform usage (attachment processing, certificate prorcessing, etc.)"
10,504,4,"4 was generous given little to no network support, which is core for potential customers that use them ... leaving at 4"
10,505,5,OK
10,506,4,
10,507,3,definition of 3 :-)
10,508,4,
10,509,3,need a very deep library for 4
10,510,2,
10,511,3,
10,512,3,
10,513,4,
10,514,4,
10,515,4,
10,516,2,
10,517,4,
10,518,4,
10,519,3,still single provider focussed
10,520,3,still single provider focussed
10,521,4,3.5 to 4 ... benefit of doubt here ... 
10,522,3,
10,523,4,
10,524,4,
10,525,3,revisit next quarter 
10,526,3.5,"real time tagging, while not technially innovative, is process innovative in this respect ... for now ..."
10,527,1,revisit next quarter 
10,528,5,I will believve you win on this ... 
10,529,4,
10,530,4,really best of breed for a suite
10,531,4,
10,532,4,
10,533,3,using existing platform capability that is more or less 3
10,534,5,OK
10,535,3,
10,536,4,
10,537,3.5,keep on truckin'
10,538,3,
10,539,3,
10,540,3,
10,541,4,
10,542,3.5,need rule-based definitions as well
10,543,3,
10,544,3,"definition of 3, more or less, just how deep is the alert functionality?"
10,545,2,"need more information and/or demo here ... 3 is typically a smooth / seamless back and forth integration plus full support for CAR/CAM data interchange, etc."
10,546,3.5,"still needs some work, but much improved"
10,547,3.5,"still needs some work, but much improved"
10,548,4,
10,549,2,
10,550,2,revisit next quarter
10,551,4,
10,552,3.5,based on sourcing ...
10,553,4,see Sourcing
10,554,3,
10,555,4,
10,556,4,SXM is rarely bought for analytics capability ...
10,557,4,
10,558,3,
10,559,4,
10,560,3,
10,561,2,
10,562,2,"again, looking for essentially supplier LDAP ... oAuth ... etc."
10,563,3,this is specifically referring to onboarding support available to the supplier through the supplier portal ... 
10,564,3,
10,565,4,
10,566,4,
10,567,3,
10,568,2,
10,569,4,
10,570,4,
10,571,3,
10,572,4,
10,573,3,
10,574,3,OK 
10,575,0,
10,576,3,
10,577,3,
10,578,0,
10,579,4,
10,580,3,
10,581,4,
10,582,4,
10,583,5,I can see you winning some customers based on this
10,584,1,
10,585,2,
10,586,4,
10,587,4,
10,588,3,
10,589,4,
10,590,3,
10,591,3,we score native Ivalua capabilities
10,592,2,we score native Ivalua capabilities
10,593,0,
10,594,0,
10,595,1,
10,596,3,
10,597,3,
10,598,3,
10,599,3,
10,600,3,
10,601,3,
10,602,3.5,"A ""3.5"" is basically a grade of A/A+. A 4 is reserved for ""material differentiation"" of the product"
10,603,4,
10,604,3,
10,605,3,
10,606,3,
10,607,3.5,"A ""3.5"" is basically a grade of A/A+. A 4 is reserved for ""material differentiation"" of the product"
10,608,3.5,"A ""3.5"" is basically a grade of A/A+. A 4 is reserved for ""material differentiation"" of the product"
10,609,3,This is very niche functionality that nobody has
10,610,3,
10,611,3.5,"A ""3.5"" is basically a grade of A/A+. A 4 is reserved for ""material differentiation"" of the product"
10,612,3,
10,613,3.5,"A ""3.5"" is basically a grade of A/A+. A 4 is reserved for ""material differentiation"" of the product"
10,614,3.5,"A ""3.5"" is basically a grade of A/A+. A 4 is reserved for ""material differentiation"" of the product"
10,615,3,
10,616,3,
10,617,3,
10,618,3,
10,619,1,
10,620,1,
10,621,4,Nobody is getting a 5 on this unless it's mindblowing. 4 is an A+
10,622,4,
10,623,3,
10,624,3,
10,625,3,
10,626,5,
10,627,3.5,"A ""3.5"" is basically a grade of A/A+. A 4 is reserved for ""material differentiation"" of the product"
10,628,3,
10,629,3,
10,630,3,
10,631,3.5,"A ""3.5"" is basically a grade of A/A+. A 4 is reserved for ""material differentiation"" of the product"
10,632,3,
10,633,3,
10,634,4,
10,635,3.5,
10,636,3,
10,637,0,
10,638,2.5,
10,639,2,
10,640,4,
10,642,4,
10,644,3,
10,646,4,
10,647,3,
10,648,2,
10,649,0,
10,650,2,
10,652,1,
10,655,5,
10,656,4,
10,657,3,
10,659,2,
10,660,2,
10,662,4,
10,663,5,
10,664,4,
10,665,4,
10,666,2,
10,2000,4,
10,2001,3,
10,2002,3,
10,2003,3,
10,2004,3,
10,2005,2,
10,2006,3,
10,2007,3,
10,2008,4,
10,2009,2,
10,2010,3,
10,2011,3,
10,2012,3,
10,2013,3,
10,2014,3,
10,2015,2,
10,2016,4,demo
10,2017,3,can define custom attributes that can be used in filters using SQL
10,2018,4,
10,2019,2.5,"anything that can be included in an SQL function, which includes statistical functions"
10,2020,3,demo
10,2021,4,can define custom attributes that can be used in filters using SQL
10,2022,2,
10,2023,3,"anything that can be included in an SQL function, which includes statistical functions"
10,2024,1,
10,2025,2,
10,2026,3,
10,2027,3,
10,2028,3,not scored round 1
10,2029,2.5,not scored round 1
10,2030,1,"can define arbitrary organizational structures per organization and have multiple such structures from geographic, reporting, etc. viewpoints"
10,2031,3,
10,2032,3,not scored round 1
10,2033,2,not scored round 1
10,2034,4,"can define arbitrary organizational structures per organization and have multiple such structures from geographic, reporting, etc. viewpoints"
10,2035,3,
10,2036,3,
10,2037,3,
10,2038,3,
10,2039,4,
10,2040,3,not scored round 1
10,2041,4,
10,2042,3,
10,2043,3,
10,2044,3,not scored round 1
10,2045,5,Custom add ons Dan be configured for custom campaigns
10,2046,4,
10,2047,4,
10,2048,3,
10,2049,4,Sig. usability improvement
10,2050,5,"not cognitive / AI, but equivalent functionality"
10,2051,4,
10,2052,2.5,
10,2053,4,Sig. usability improvement
10,2054,3,"not cognitive / AI, but equivalent functionality"
10,2055,3,Including rules on user defined objects
10,2056,2.5,
10,2057,1,
10,2058,3,
10,2059,4,Including rules on user defined objects
10,2060,2,
10,2061,1,Demod
10,2062,2,
10,2063,1,
10,2064,2,
10,2065,3,Demod
10,2066,2,
10,2067,2,
10,2068,3,
10,2069,2,
10,2070,3,
10,2071,3,
10,2072,3,
10,2073,3,
10,2074,3,
10,2075,2,demo
10,2076,2,
10,2077,3,
10,2078,0,
10,2079,2,demo
10,2080,4,
10,2081,3,
10,2082,3,
10,2083,0,
10,2084,3,
10,2085,3,
10,2086,3,
10,2087,2,
10,2088,2,
10,2089,4,
10,2090,3,
10,2091,1,
10,2092,1,
10,2093,1,
10,2094,1,
10,2095,1,
10,2096,0,
10,2097,2,
10,2098,3,Users can create entirely new data models at will with right permissions
10,2099,3,
10,2100,4,
10,2101,4,
10,2102,4,Users can create entirely new data models at will with right permissions
10,2103,2,
10,2104,3,
10,2105,3,
10,2106,3,"Address metric validation, not rules management for 3"
10,2107,2,
10,2108,2,
10,2109,2,Supplier self data management
10,2110,2,"Address metric validation, not rules management for 3"
10,2111,4,
10,2112,2,
10,2113,4,Supplier self data management
10,2114,3,
10,2115,4,
10,2116,3,If custom scripts written per client
10,2117,2.5,
10,2118,2,
10,2119,1,
10,2120,3,If custom scripts written per client
10,2121,3,
10,2122,2,
10,2123,2.5,
10,2124,3,not scored in round 1
10,2125,2,"Ivalua, partner, or customer managed IaaS"
10,2126,0,
10,2127,2,
10,2128,3,not scored in round 1
10,2129,4,"Ivalua, partner, or customer managed IaaS"
10,2130,3,
10,2131,4,
10,2132,4,Can use add-on store
10,2133,4,
10,2134,3,not scored in round 1
10,2135,3,
10,2136,4,Can use add-on store
10,2137,2,True real time
10,2138,3,not scored in round 1
10,2139,0,
10,2140,3,"Task, action, and status based collaboration"
10,2141,4,True real time
10,2142,5,
10,2143,3,
10,2144,2.5,Extensive demo ...
10,2145,3,
10,2146,3,
10,2147,2,
10,2148,3,Extensive demo ...
10,2149,2,
10,2150,3,
10,2151,3,
10,2152,2,
10,2153,3,
10,2154,2,
10,2155,2,
10,2156,3,
10,2157,3,
10,2158,1,
10,2159,2,
10,2160,2,
10,2161,2,
10,2162,1,not scored in round 1
10,2163,2,
10,2164,2,
10,2165,2,
10,2166,3,not scored in round 1
10,2167,1.5,
10,2168,1,
10,2169,2,
10,2170,2,
10,2171,2,very important to mention risk methods (which you did below)  BvD & D&B are primitive here compared to other providers
10,2172,1,
10,2173,2,
10,2174,2,
10,2175,2,very important to mention risk methods (which you did below)  BvD & D&B are primitive here compared to other providers
10,2176,2,
10,2177,0,
10,2178,2,
10,2179,2,"address the specific question, please"
10,2180,3,
10,2181,2,
10,2182,2,we can discuss if time permits
10,2183,0,"address the specific question, please"
10,2184,1,
10,2185,0,
10,2186,3,we can discuss if time permits
10,2187,2,
10,2188,3,
10,2189,3,
10,2190,2,
10,2191,3,
10,2192,3,
10,2193,3,
10,2194,3,
10,2195,3,
10,2196,3,
10,2197,0,
10,2198,1,
10,2199,1,
10,2200,3,
10,2201,2,
10,2202,3,
10,2203,3,
10,2204,3.5,
10,2205,3,
10,2206,3,
10,2207,2,
10,2208,2,
10,2209,2,not scored in round 1
10,2210,2.5,Scored by Pierre
10,2211,1,Scored by Pierre
10,2212,2,Scored by Pierre
10,2213,0,Scored by Pierre
10,2214,3.5,Scored by Pierre
10,2215,3,Scored by Pierre
10,2216,2.5,Scored by Pierre
10,2217,1.5,Scored by Pierre
10,2218,3,Scored by Pierre
10,2219,3,Scored by Pierre
10,2220,2.5,Scored by Pierre
10,2221,1.5,Scored by Pierre
10,2222,1.5,Scored by Pierre
10,2223,1,Scored by Pierre
10,2224,3,Scored by Pierre
10,2225,2,Scored by Pierre
10,2226,1.5,Scored by Pierre
10,2227,3,Scored by Pierre
10,2228,3,Scored by Pierre
10,2229,0,Scored by Pierre
10,2230,3,Scored by Pierre
10,2231,3,Scored by Pierre
10,2232,1,Moderate support (2) because of basic support for integrating to partners. *This was scored by Pierre who has been doing all services scoring for cinsistency
10,2233,1,
10,2234,1,
10,2235,1,
10,2236,2,Moderate support (2) because of basic support for integrating to partners. *This was scored by Pierre who has been doing all services scoring for cinsistency
10,2237,3,
10,2238,3,
10,2239,3,
10,2240,4,
10,2241,2,
10,2242,1,
10,2243,2,
10,2244,1.5,can create alternate workflows using add-ons in the add on store
10,2245,3,not scored in round 1
10,2246,4,not scored in round 1
10,2247,2,
10,2248,4,can create alternate workflows using add-ons in the add on store
10,2249,2,not scored in round 1
10,2250,4,not scored in round 1
10,2251,4,
10,2252,2,
10,2253,4,not scored in round 1
10,2254,2,
10,2255,4,
10,2256,2,
10,2257,3,not scored in round 1
10,2258,3,
10,2259,3,
10,2260,3,
10,2261,3,
10,2262,3,
10,2263,4,
10,2264,1,
10,2265,3,
10,2266,3,
10,2267,3,
10,2268,1,
10,2269,4,
10,2270,5,
10,2271,3,
10,2272,2,but demo required
10,2273,4,
10,2274,2,not scored in round 1
10,2275,3.5,
10,2276,4,but demo required
10,2277,4,
10,2278,3,not scored in round 1
10,2279,3,
10,2280,3,
10,2281,3,
10,2282,3,
10,2283,3,
10,2284,2.5,not scored in round 1
10,2285,0,
10,2286,2,
10,2287,3,
10,2288,1,not scored in round 1
10,2289,4,
10,2290,4,
10,2291,2,
10,2292,2,
10,2293,3,
10,2294,2,
10,2295,3,not scored in round 1
10,2296,3,
10,2297,1,extensive what if support across BoMs across levels and suppliers can propose alternate products / specs with alternate cost models
10,2298,3,
10,2299,2,not scored in round 1
10,2300,1,
10,2301,4,extensive what if support across BoMs across levels and suppliers can propose alternate products / specs with alternate cost models
10,2302,1,
10,2303,1,
10,2304,1,not scored in round 1
10,2305,1,
10,2306,1,
10,2307,1,
10,2308,2,not scored in round 1
10,2309,0,
10,2310,0,
10,2311,1,
10,2312,1,
10,2313,0,
10,2314,1,
10,2315,1,
10,2316,0,
10,2317,1,
10,2318,1,
10,2319,1,
10,2320,1,
10,2321,0,
10,2322,4,
10,2323,3,
10,2324,3,not scored in round 1
10,2325,3,not scored in round 1
10,2326,3,
10,2327,3,
10,2328,5,not scored in round 1
10,2329,5,not scored in round 1
10,2330,3,
10,2331,3,
10,2332,2,
10,2333,3,
10,2334,3,
10,2335,2,
10,2336,3,
10,2337,3,can model new data types and structures in the extensible data model and make them shareable throgh the add-on store
10,2338,2,
10,2339,2,
10,2340,3,
10,2341,4,can model new data types and structures in the extensible data model and make them shareable throgh the add-on store
10,2342,1,
10,2343,3,
10,2344,2.5,
10,2345,3,
10,2346,3,
10,2347,3,
10,2348,3,
10,2349,2,
10,2350,4,
10,2351,1,
10,2352,2,not scored in round 1
10,2353,2.5,
10,2354,3,
10,2355,2,
10,2356,3,not scored in round 1
10,2357,3,not scored in round 1
10,2358,2, and take quality standards into account and suppot multiple what-if design scenarios simultaneously
10,2359,1,
10,2360,3,
10,2361,3,not scored in round 1
10,2362,4,not scored in round 1
10,2363,4,not scored in round 1
10,2364,2,not scored in round 1
10,2365,4,not scored in round 1
10,2366,5,not scored in round 1
10,2367,1,not scored in round 1
10,2368,3,not scored in round 1
10,2369,2,not scored in round 1
10,2370,2,not scored in round 1
10,2371,3,
10,2372,2,
10,2373,1,
10,2374,2,
10,2375,3,
10,2376,3,
10,2377,3,
10,2378,3,
10,2379,0,
10,2380,2,
10,2381,0,
10,2382,3,
10,2383,3,
10,2384,3,
10,2385,1,
10,2386,2,
10,2387,2,
10,2388,3,can build very advanced rule-based workflows
10,2393,3,
10,2394,2,
10,2395,3,
10,2396,2.5,can build very advanced rule-based workflows
10,2397,2,
10,2398,2.5,
10,2399,2,
10,2400,2,
10,2401,2,
10,2402,2,
10,2403,2,
10,2404,1,
10,2405,2,
10,2406,2.5,
10,2407,2,
10,2408,1,
10,2409,3,
10,2410,3,
10,2411,3,
10,2412,2,
10,2413,2,
10,2414,3,
10,2415,3,
10,2416,3,
10,2417,3,
10,2418,3,
10,2419,2,
10,2420,3,"The functionality described sounds like it matches our definition of 3, except it's unclear whether project-/sub-project costing, cost estimation, and budget consumption is supported. Even if it is, that's level 3 and a high score. Well done!"
10,2421,3,
10,2422,2,"We scored this as 3.5 last time, but your functionality is much more developed than others that you are hereby awarded a 4. Well done!"
10,2423,3,"Was scored 2.5 previously, but there's basically enough here to eek out a 3"
10,2424,4,"Was scored 2 before, but will bring it up 1/2 a point"
10,2425,4,"We scored this as 3.5 last time, but your functionality is much more developed than others that you are hereby awarded a 4. Well done!"
10,2426,3,"Was scored 2.5 previously, but there's basically enough here to eek out a 3"
10,2427,2.5,"Assuming there's no multi-client knowledge base that has thesaurus, synonyms, etc. But will give 1/2 point for rule-based classification"
10,2428,3,
10,2429,2,"We'll assume you can do 1 natively. We're looking for native functionality here, not Seal or others. If you have native ability to do 'feature extraction' of metadata and also clause auto-classifiation, then we can test it with a real time test wher we send you blinded cont.. SEE MORE IN EXCEL RFI"
10,2430,2,Scoring you a little higher than your self-score!
10,2431,1.5,"Scored this as 2 last time because you could export to MS-Word to develop contract package, but there wasn't a seamless back-and-forth flow capability. I'll give benefit of the doubt and give 1/2 point for at least a basic 'round trip'"
10,2432,3,"Previous self-score explanation was ""We have supported this requirement with significant configuration to the out of the box functionality for our public sector clients."". It was scored a 2. I'll give another 1/2 point though."
10,2433,1,Trust my scoring on this. I'm going to revise the question next time around b/c option 2 is currently too easy and will be modified to allow rule-based guided contracting based on clause level (or deeper risk/obligation level) metadata
10,2434,2.5,"No detail provided. Last time scored was 3.5 (which is basically an ""A"" grade), so will keep with that unless you have some type of active bots monitoring the execution systems that are pre-built with some contract monitoring rules - or something similar."
10,2435,2.5,"hmmm, my gut says 2.5, but I'll give it a 3. I'm really looking for some type of 'active compliance' functionality here with a library of alerts that can be tied to the contract or even to regulatory compliance policies"
10,2436,2.5,"Hmmm, barely a 2, but will give 2.5"
10,2437,2.5,You get the 3 if nothing else just because of the rigor of the response!
10,2438,3.5,Good job.
10,2439,3,"hmmm, my gut says 2.5, but I'll give it a 3. I'm really looking for some type of 'active compliance' functionality here with a library of alerts that can be tied to the contract or even to regulatory compliance policies"
10,2440,2.5,"Hmmm, barely a 2, but will give 2.5"
10,2441,3,"Good. Likely more like a 1, but the AddOn store is more than what most folks have."
10,2442,3.5,Good job.
10,2443,3,
10,2444,0,
10,2445,1.5,"Good. Likely more like a 1, but the AddOn store is more than what most folks have."
10,2446,0,
10,2447,3,
10,2448,3,
10,2449,3,
10,2450,3,
10,2451,3,
10,2452,3,
10,2453,3,
10,2454,2,
10,2455,2,
10,2456,2,
10,2457,3,
10,2458,3,
10,2459,3,
10,2460,3,
10,2461,3,
10,2462,2,need a demo for 3
10,2463,3,Need a demo for 3
10,2464,0,
10,2465,2,need to see in more detail the advance analytics module to undestand its full capabilities among all areas
10,2466,3.5,"This req doesnt refer to punchouts, it refers to marketplaces not integarted to Ivalua."
10,2467,2.5,Need a demo for 3
10,2468,3,"All 4`s will require demos, to make sure of the differentiated capabilities"
10,2469,2.5,"All 4`s will require demos, to make sure of the differentiated capabilities"
10,2470,1,Need more detail info of the package 8-12 weeks implemenattio
10,2471,3,
10,2472,3.5,"All 4`s will require demos, to make sure of the differentiated capabilities"
10,2473,3.5,Please detailed the maintenance process and advanced features.
10,2474,2.5,"Need to see in more detailed: UI View, module and Behavior. All 4s required a demo."
10,2475,3,"Describe in detailed your ability to identify an optimed UI based on user Behavior . Is there any features similar to a heatmap of usability, analitycs???"
10,2476,3,
10,2477,2.5,Dont require demo
10,2478,3.5,No need demo
10,2479,2,"Describe in detailed your ability to identify an optimed UI based on user Behavior . Is there any features similar to a heatmap of usability, analitycs???"
10,2480,4,
10,2481,4,no demo need
10,2482,3.5,"This could be a 4 . Please detailed the ""question answering technology"" and the process of AI incorporation during the search process."
10,2483,3,No need demo
10,2484,4,no demo required
10,2485,4,no demo need
10,2486,3,This requireement is meant for 3rd party content such as punch-out or API integrations. Please explain this part. Example ability to restric specfici category access to amazon store based on user profile.
10,2487,4,No need demo
10,2488,3,no need to demo
10,2489,3,
10,2490,2,"Please demo the bundle suggestions (real time), probably is the part you mentioned on going beyond. Need to see- "
10,2491,2.5,"Need demo of integration with support data (availability, price.)"
10,2492,3,need demo
10,2493,3,
10,2494,2.5,"no need to demo. But we should find time to review it again, i`ve seen this a long time ago."
10,2495,2,"what abouit inventory par levels. Is there any intelligence of forecasting, or prediction?"
10,2496,3.5,"no need demo for SMAP, however, i`ll want to have a deep demo of this module, if possible"
10,2497,3,
10,2498,4,need to understand better IVA and how AI/ML is integrated into IVA.
10,2499,2.5,would like to see the grouped orders
10,2500,4,no demo need
10,2501,2,
10,2502,3,need to understand better IVA and how AI/ML is integrated into IVA.
10,2503,4,please demo current requisitioning features; not forecasting nor order collaboration
10,2504,3,"demo is needed for contract compliance support on Direct Materials during requisitioning, ordering and / or payment"
10,2505,3,
10,2506,3,
10,2507,2,please demo current requisitioning features; not forecasting nor order collaboration
10,2508,2,"How is AI/ML used in guided buying . Is IVA and recommendations with call to actions (explain the intelligent side of guided buying), consider as part of guided buying process?"
10,2509,2,Same as above. Explain how AI/ML is used to override default models.
10,2510,3,please detailed score num 3
10,2511,3,
10,2512,2.5,"explain the use of external information useful to the guided buying process, and the recommendations and call to actions data (from AI/ML analytcis)"
10,2513,2.5,Same as above. Explain how AI/ML is used to override default models.
10,2514,2,please detailed score num 3
10,2515,2,
10,2516,2.5,"explain the use of external information useful to the guided buying process, and the recommendations and call to actions data (from AI/ML analytcis)"
10,2517,3,no demo required
10,2518,2,what about actionable analytics? -Does IVA uses ML intelligence to support the req process. Demo required
10,2519,3,
10,2520,3,no demo required
10,2521,3.5,"Lets the super user concept, and the workload balancing for this topic. Don`t see it within your features"
10,2522,2.5,what about actionable analytics? -Does IVA uses ML intelligence to support the req process. Demo required
10,2523,3,need a demo to identify the difference with other vendors that have similar funcitonality 
10,2524,3,no demo required
10,2525,2,no demo required. But lets plan for a more deep demo on this functionalitiy
10,2526,2,no demo required
10,2527,3.5,need a demo to identify the difference with other vendors that have similar funcitonality 
10,2528,2,give more detailed info about over-budget management recommendations
10,2529,3,no demo required. But lets plan for a more deep demo on this functionalitiy
10,2530,3,no demo required
10,2531,2,
10,2532,3,give more detailed info about over-budget management recommendations
10,2533,3,
10,2534,2,
10,2535,2,
10,2536,3,need more detailed demo of advanced analytics and its uniqueness
10,2537,2,
10,2538,2,need demo to identify uniqueness
10,2539,3,
10,2540,3,need more detailed demo of advanced analytics and its uniqueness
10,2541,2.5,
10,2542,3.5,explaoin how AI/ML interacts within the process to use intelligence and create optimizations on changing scenarios
10,2543,3,
10,2544,3,
10,2545,2,explain and demo real time collaboration
10,2546,2,demo needed or more detailed info
10,2547,2,
10,2548,2,
10,2549,2.5,explain and demo real time collaboration
10,2550,1,real time collaboration?
10,2551,1.5,
10,2552,2.5,demo real time 
10,2553,3,
10,2554,2.5,real time collaboration?
10,2555,3,required demo to understand real time and and scoring scale num 3
10,2556,2,demo real time 
10,2557,2,
10,2558,3,describe / demo Portal real time collaboration
10,2559,2,required demo to understand real time and and scoring scale num 3
10,2560,3,
10,2561,3,
10,2562,2,"what about ""process optimzation features"" for setups"
10,2563,3,
10,2564,2.5,
10,2565,2,
10,2566,2.5,"what about ""process optimzation features"" for setups"
10,2567,3,
10,2568,2,
10,2569,3,
10,2570,3,
10,2571,2,
10,2572,4,
10,2573,1,
10,2574,3,
10,2575,3,need more info about the 8-12 week implemantation support
10,2576,2.5,
10,2577,2,
10,2578,3.5,demo is required for num 3
10,2579,2.5,need more info about the 8-12 week implemantation support
10,2580,2.5,
10,2581,3,
10,2582,2,demo is required for num 3
10,2583,3,
10,2584,2,
10,2585,2,
10,2586,2,
10,2587,2,
10,2588,3,
10,2589,3,
10,2590,2,need a demo for a 4
10,2591,2,
10,2592,2,
10,2593,2,
10,2594,3.5,need more detailed info
10,2595,3,need more detailed info
10,2596,2.5,
10,2597,1,please explain specifics of trade regulation compliance
10,2598,2,need more detailed info
10,2599,2,need more detailed info
10,2600,3,
10,2601,0,please explain specifics of trade regulation compliance
10,2602,2,
10,2603,2,require detailed info and demo
10,2604,0,
10,2605,1,
10,2606,2.5,
10,2607,1,require detailed info and demo
10,2608,2,
10,2609,2.5,
10,2610,2,
10,2611,2,
10,2612,2,is collaboration within internal and external (suppliers) stakeholders?
10,2613,0,
10,2614,2,
10,2615,1,
10,2616,2.5,are ther any certified integration. 
10,2617,2,are ther any certified integration. 
10,2618,4,
10,2619,3,
10,2620,3,are ther any certified integration. 
10,2621,3,are ther any certified integration. 
10,2622,3,
10,2623,3,
10,2624,1,
10,2625,4,
10,2626,3,
10,2627,2.5,
10,2628,2,"Is there any visibility on potential late payments, or any other besides just payment status."
10,2629,2,
10,2630,2,
10,2631,1,Do you have something specific on Advance Payments support; not financing
10,2632,2,"Is there any visibility on potential late payments, or any other besides just payment status."
10,2633,2,
10,2634,0,
10,2635,0,Do you have something specific on Advance Payments support; not financing
10,2636,1,
10,2637,0,
10,2638,2,
10,2639,1,Could we have a demo of this funcitonality
10,2640,2,is this from a Early Payment perspective; to support early payment process.
10,2641,0,
10,2642,0,
10,2643,2,Could we have a demo of this funcitonality
10,2644,2,"Could you explain the process related to a discounted invoice?, understanding that all the process is within the ERP. Is there am accounting correction within Ivalua, "
10,2645,2,
10,2646,2,
10,2647,2,
10,2648,2,"Please explain the process, within discounted invoices"
10,2649,2,
10,2650,2,demo required
10,2651,0,
10,2652,2,"Please explain the process, within discounted invoices"
10,2653,1,
10,2654,2,demo required
10,2655,0,
10,2656,0,
10,2657,0,
10,2658,2,
10,2659,3,
11,138,3,
11,139,3,
11,140,3,
11,141,3,
11,142,3,
11,143,3,
11,144,3,
11,145,3,
11,146,1,
11,147,0,
11,148,0,
11,149,3,
11,150,3,
11,151,3,
11,152,3,
11,153,3,
11,154,3.5,
11,155,2.5,
11,156,3,
11,157,3,
11,158,3,
11,159,3,
11,160,3,
11,161,2.5,
11,162,3,
11,163,3,
11,164,3.5,
11,165,3,
11,166,2.5,
11,167,2.5,
11,168,3,
11,169,3,
11,170,3,
11,171,3,
11,172,0,
11,173,3,
11,174,3,
11,175,3,
11,176,3.5,
11,177,3,
11,178,2.5,
11,179,3,
11,180,3,
11,181,2.5,
11,182,1,
11,183,3,
11,184,3,
11,185,3,
11,186,3,
11,187,3,
11,188,3,
11,189,3,
11,190,3,
11,191,3,
11,192,3,
11,193,2,
11,194,1,
11,195,3,
11,196,3,
11,197,3,
11,198,3,
11,199,3,
11,200,3,
11,201,0,
11,202,0,
11,203,2,
11,204,3,
11,205,3,
11,206,3,
11,207,2.5,
11,208,2.5,
11,209,2.5,
11,210,0,
11,211,3,
11,212,0,
11,213,3,
11,214,3,
11,215,0,
11,216,3,
11,217,0,
11,218,1,
11,219,0,
11,220,2,
11,221,2.5,
11,222,2,
11,223,2,
11,224,4,
11,225,4,
11,226,3,
11,227,2.5,
11,228,3,
11,229,2,
11,230,2.5,
11,231,3,
11,232,3,
11,233,3,
11,234,3,
11,235,3,
11,236,2,
11,237,2,
11,238,2.5,
11,239,3,
11,240,2,
11,241,1,
11,242,2,
11,243,1,
11,244,3,
11,245,3,
11,246,3,
11,247,3,
11,248,3,
11,249,3,
11,250,2,
11,251,2,
11,252,2,
11,253,3,
11,254,3,
11,255,2,
11,256,3,
11,257,3,
11,258,3,
11,259,3,
11,260,3,
11,261,3,
11,262,3,
11,263,2,
11,264,3,
11,265,3,
11,266,2,
11,267,4,
11,268,3,
11,269,3,
11,270,3,
11,271,3,
11,272,3,
11,273,3,
11,274,3,
11,275,3,
11,276,3,
11,277,3,
11,278,3,
11,279,3,
11,280,2,
11,281,2,
11,282,2,
11,283,3,
11,284,3,
11,285,3,
11,286,3,
11,287,3,
11,288,3,
11,289,3,
11,290,4,
11,291,3,
11,292,3,
11,293,4,
11,294,3,
11,295,3,
11,296,3,
11,297,3,
11,298,2,
11,299,3,
11,300,2,
11,301,2,
11,302,2,
11,303,3,
11,304,1,
11,305,3,
11,306,3,
11,307,0,
11,308,3,
11,309,2,
11,310,3,
11,311,3,
11,312,1,
11,313,2,
11,314,3,
11,315,1,
11,316,3,
11,317,3,
11,318,3,
11,319,3,
11,320,2,
11,321,2,
11,322,3,
11,323,4,
11,324,3,
11,325,3,
11,326,3,
11,327,3,
11,328,2,
11,329,0,
11,330,3,
11,331,2,
11,332,1,
11,333,2,
11,334,0,
11,335,1,
11,336,1,
11,337,0,
11,338,0,
11,339,0,
11,340,0,
11,341,0,
11,342,0,
11,343,1,
11,344,0,
11,345,0,
11,346,0,
11,347,0,
11,348,1,
11,349,0,
11,350,2,
11,351,2,
11,352,3,
11,353,2,
11,354,2,
11,355,2,
11,356,3,
11,357,2,
11,358,3,
11,359,3,
11,360,3,
11,361,3,
11,362,3,
11,363,3,
11,364,3,
11,365,2,
11,366,3,
11,367,3,
11,368,2,
11,369,1,
11,370,3,
11,371,2,
11,372,0,
11,373,3,
11,374,3,
11,375,3,
11,376,4,
11,377,3,
11,378,0,
11,379,3,
11,380,0,
11,381,1,
11,382,0,
11,383,2,
11,384,2,
11,385,2,
11,386,3,
11,387,3,
11,388,2,
11,389,3,
11,390,3,
