m_id,e_id,active,quarter,year,ud,user_id
2,212,0,2,2019,2019-04-01 00:00:01,1
2,213,0,2,2019,2019-04-01 00:00:01,1
2,214,0,2,2019,2019-04-01 00:00:01,1
2,215,0,2,2019,2019-04-01 00:00:01,1
2,216,0,2,2019,2019-04-01 00:00:01,1
2,217,0,2,2019,2019-04-01 00:00:01,1
2,218,0,2,2019,2019-04-01 00:00:01,1
2,219,0,2,2019,2019-04-01 00:00:01,1
2,220,0,2,2019,2019-04-01 00:00:01,1
2,221,0,2,2019,2019-04-01 00:00:01,1
2,222,0,2,2019,2019-04-01 00:00:01,1
2,223,0,2,2019,2019-04-01 00:00:01,1
2,224,0,2,2019,2019-04-01 00:00:01,1
2,225,0,2,2019,2019-04-01 00:00:01,1
2,226,0,2,2019,2019-04-01 00:00:01,1
2,227,0,2,2019,2019-04-01 00:00:01,1
2,228,0,2,2019,2019-04-01 00:00:01,1
2,229,0,2,2019,2019-04-01 00:00:01,1
2,230,0,2,2019,2019-04-01 00:00:01,1
2,231,0,2,2019,2019-04-01 00:00:01,1
2,232,0,2,2019,2019-04-01 00:00:01,1
2,233,0,2,2019,2019-04-01 00:00:01,1
2,234,0,2,2019,2019-04-01 00:00:01,1
2,235,0,2,2019,2019-04-01 00:00:01,1
2,236,0,2,2019,2019-04-01 00:00:01,1
2,237,0,2,2019,2019-04-01 00:00:01,1
2,238,0,2,2019,2019-04-01 00:00:01,1
2,239,0,2,2019,2019-04-01 00:00:01,1
2,240,0,2,2019,2019-04-01 00:00:01,1
2,241,0,2,2019,2019-04-01 00:00:01,1
2,242,0,2,2019,2019-04-01 00:00:01,1
2,243,0,2,2019,2019-04-01 00:00:01,1
3,138,0,2,2019,2019-04-01 00:00:01,1
3,139,0,2,2019,2019-04-01 00:00:01,1
3,140,0,2,2019,2019-04-01 00:00:01,1
3,141,0,2,2019,2019-04-01 00:00:01,1
3,142,0,2,2019,2019-04-01 00:00:01,1
3,143,0,2,2019,2019-04-01 00:00:01,1
3,144,0,2,2019,2019-04-01 00:00:01,1
3,145,0,2,2019,2019-04-01 00:00:01,1
3,146,0,2,2019,2019-04-01 00:00:01,1
3,147,0,2,2019,2019-04-01 00:00:01,1
3,148,0,2,2019,2019-04-01 00:00:01,1
3,149,0,2,2019,2019-04-01 00:00:01,1
3,150,0,2,2019,2019-04-01 00:00:01,1
3,151,0,2,2019,2019-04-01 00:00:01,1
3,152,0,2,2019,2019-04-01 00:00:01,1
3,153,0,2,2019,2019-04-01 00:00:01,1
3,154,0,2,2019,2019-04-01 00:00:01,1
3,155,0,2,2019,2019-04-01 00:00:01,1
3,156,0,2,2019,2019-04-01 00:00:01,1
3,157,0,2,2019,2019-04-01 00:00:01,1
3,158,0,2,2019,2019-04-01 00:00:01,1
3,159,0,2,2019,2019-04-01 00:00:01,1
3,160,0,2,2019,2019-04-01 00:00:01,1
3,161,0,2,2019,2019-04-01 00:00:01,1
3,162,0,2,2019,2019-04-01 00:00:01,1
3,163,0,2,2019,2019-04-01 00:00:01,1
3,164,0,2,2019,2019-04-01 00:00:01,1
3,165,0,2,2019,2019-04-01 00:00:01,1
3,166,0,2,2019,2019-04-01 00:00:01,1
3,167,0,2,2019,2019-04-01 00:00:01,1
3,168,0,2,2019,2019-04-01 00:00:01,1
3,169,0,2,2019,2019-04-01 00:00:01,1
3,170,0,2,2019,2019-04-01 00:00:01,1
3,171,0,2,2019,2019-04-01 00:00:01,1
3,172,0,2,2019,2019-04-01 00:00:01,1
3,173,0,2,2019,2019-04-01 00:00:01,1
3,174,0,2,2019,2019-04-01 00:00:01,1
3,175,0,2,2019,2019-04-01 00:00:01,1
3,176,0,2,2019,2019-04-01 00:00:01,1
3,177,0,2,2019,2019-04-01 00:00:01,1
3,178,0,2,2019,2019-04-01 00:00:01,1
3,179,0,2,2019,2019-04-01 00:00:01,1
3,180,0,2,2019,2019-04-01 00:00:01,1
3,181,0,2,2019,2019-04-01 00:00:01,1
3,182,0,2,2019,2019-04-01 00:00:01,1
3,183,0,2,2019,2019-04-01 00:00:01,1
3,184,0,2,2019,2019-04-01 00:00:01,1
3,185,0,2,2019,2019-04-01 00:00:01,1
3,186,0,2,2019,2019-04-01 00:00:01,1
3,187,0,2,2019,2019-04-01 00:00:01,1
3,188,0,2,2019,2019-04-01 00:00:01,1
3,189,0,2,2019,2019-04-01 00:00:01,1
3,190,0,2,2019,2019-04-01 00:00:01,1
3,191,0,2,2019,2019-04-01 00:00:01,1
3,192,0,2,2019,2019-04-01 00:00:01,1
3,193,0,2,2019,2019-04-01 00:00:01,1
3,194,0,2,2019,2019-04-01 00:00:01,1
3,195,0,2,2019,2019-04-01 00:00:01,1
3,196,0,2,2019,2019-04-01 00:00:01,1
3,197,0,2,2019,2019-04-01 00:00:01,1
3,198,0,2,2019,2019-04-01 00:00:01,1
3,199,0,2,2019,2019-04-01 00:00:01,1
3,200,0,2,2019,2019-04-01 00:00:01,1
3,201,0,2,2019,2019-04-01 00:00:01,1
3,202,0,2,2019,2019-04-01 00:00:01,1
3,203,0,2,2019,2019-04-01 00:00:01,1
3,204,0,2,2019,2019-04-01 00:00:01,1
3,205,0,2,2019,2019-04-01 00:00:01,1
3,206,0,2,2019,2019-04-01 00:00:01,1
3,207,0,2,2019,2019-04-01 00:00:01,1
3,208,0,2,2019,2019-04-01 00:00:01,1
3,209,0,2,2019,2019-04-01 00:00:01,1
3,210,0,2,2019,2019-04-01 00:00:01,1
3,211,0,2,2019,2019-04-01 00:00:01,1
3,212,0,2,2019,2019-04-01 00:00:01,1
3,213,0,2,2019,2019-04-01 00:00:01,1
3,214,0,2,2019,2019-04-01 00:00:01,1
3,215,0,2,2019,2019-04-01 00:00:01,1
3,216,0,2,2019,2019-04-01 00:00:01,1
3,217,0,2,2019,2019-04-01 00:00:01,1
3,218,0,2,2019,2019-04-01 00:00:01,1
3,219,0,2,2019,2019-04-01 00:00:01,1
3,220,0,2,2019,2019-04-01 00:00:01,1
3,221,0,2,2019,2019-04-01 00:00:01,1
3,222,0,2,2019,2019-04-01 00:00:01,1
3,223,0,2,2019,2019-04-01 00:00:01,1
3,224,0,2,2019,2019-04-01 00:00:01,1
3,225,0,2,2019,2019-04-01 00:00:01,1
3,226,0,2,2019,2019-04-01 00:00:01,1
3,227,0,2,2019,2019-04-01 00:00:01,1
3,228,0,2,2019,2019-04-01 00:00:01,1
3,229,0,2,2019,2019-04-01 00:00:01,1
3,230,0,2,2019,2019-04-01 00:00:01,1
3,231,0,2,2019,2019-04-01 00:00:01,1
3,232,0,2,2019,2019-04-01 00:00:01,1
3,233,0,2,2019,2019-04-01 00:00:01,1
3,234,0,2,2019,2019-04-01 00:00:01,1
3,235,0,2,2019,2019-04-01 00:00:01,1
3,236,0,2,2019,2019-04-01 00:00:01,1
3,237,0,2,2019,2019-04-01 00:00:01,1
3,238,0,2,2019,2019-04-01 00:00:01,1
3,239,0,2,2019,2019-04-01 00:00:01,1
3,240,0,2,2019,2019-04-01 00:00:01,1
3,241,0,2,2019,2019-04-01 00:00:01,1
3,242,0,2,2019,2019-04-01 00:00:01,1
3,243,0,2,2019,2019-04-01 00:00:01,1
4,244,0,2,2019,2019-04-01 00:00:01,1
4,245,0,2,2019,2019-04-01 00:00:01,1
4,246,0,2,2019,2019-04-01 00:00:01,1
4,247,0,2,2019,2019-04-01 00:00:01,1
4,248,0,2,2019,2019-04-01 00:00:01,1
4,249,0,2,2019,2019-04-01 00:00:01,1
4,250,0,2,2019,2019-04-01 00:00:01,1
4,251,0,2,2019,2019-04-01 00:00:01,1
4,252,0,2,2019,2019-04-01 00:00:01,1
4,253,0,2,2019,2019-04-01 00:00:01,1
4,254,0,2,2019,2019-04-01 00:00:01,1
4,255,0,2,2019,2019-04-01 00:00:01,1
4,256,0,2,2019,2019-04-01 00:00:01,1
4,257,0,2,2019,2019-04-01 00:00:01,1
4,258,0,2,2019,2019-04-01 00:00:01,1
4,259,0,2,2019,2019-04-01 00:00:01,1
4,260,0,2,2019,2019-04-01 00:00:01,1
4,261,0,2,2019,2019-04-01 00:00:01,1
4,262,0,2,2019,2019-04-01 00:00:01,1
4,263,0,2,2019,2019-04-01 00:00:01,1
4,264,0,2,2019,2019-04-01 00:00:01,1
4,265,0,2,2019,2019-04-01 00:00:01,1
4,266,0,2,2019,2019-04-01 00:00:01,1
4,267,0,2,2019,2019-04-01 00:00:01,1
4,268,0,2,2019,2019-04-01 00:00:01,1
4,269,0,2,2019,2019-04-01 00:00:01,1
4,270,0,2,2019,2019-04-01 00:00:01,1
4,271,0,2,2019,2019-04-01 00:00:01,1
4,272,0,2,2019,2019-04-01 00:00:01,1
4,273,0,2,2019,2019-04-01 00:00:01,1
4,274,0,2,2019,2019-04-01 00:00:01,1
4,275,0,2,2019,2019-04-01 00:00:01,1
4,276,0,2,2019,2019-04-01 00:00:01,1
4,277,0,2,2019,2019-04-01 00:00:01,1
4,278,0,2,2019,2019-04-01 00:00:01,1
4,279,0,2,2019,2019-04-01 00:00:01,1
4,280,0,2,2019,2019-04-01 00:00:01,1
4,281,0,2,2019,2019-04-01 00:00:01,1
4,282,0,2,2019,2019-04-01 00:00:01,1
4,283,0,2,2019,2019-04-01 00:00:01,1
4,284,0,2,2019,2019-04-01 00:00:01,1
4,285,0,2,2019,2019-04-01 00:00:01,1
4,286,0,2,2019,2019-04-01 00:00:01,1
4,287,0,2,2019,2019-04-01 00:00:01,1
4,288,0,2,2019,2019-04-01 00:00:01,1
4,289,0,2,2019,2019-04-01 00:00:01,1
4,290,0,2,2019,2019-04-01 00:00:01,1
4,291,0,2,2019,2019-04-01 00:00:01,1
4,292,0,2,2019,2019-04-01 00:00:01,1
4,293,0,2,2019,2019-04-01 00:00:01,1
4,294,0,2,2019,2019-04-01 00:00:01,1
4,295,0,2,2019,2019-04-01 00:00:01,1
4,296,0,2,2019,2019-04-01 00:00:01,1
4,297,0,2,2019,2019-04-01 00:00:01,1
4,298,0,2,2019,2019-04-01 00:00:01,1
4,299,0,2,2019,2019-04-01 00:00:01,1
4,300,0,2,2019,2019-04-01 00:00:01,1
4,301,0,2,2019,2019-04-01 00:00:01,1
4,302,0,2,2019,2019-04-01 00:00:01,1
4,303,0,2,2019,2019-04-01 00:00:01,1
4,304,0,2,2019,2019-04-01 00:00:01,1
4,305,0,2,2019,2019-04-01 00:00:01,1
4,306,0,2,2019,2019-04-01 00:00:01,1
4,307,0,2,2019,2019-04-01 00:00:01,1
4,308,0,2,2019,2019-04-01 00:00:01,1
4,309,0,2,2019,2019-04-01 00:00:01,1
4,310,0,2,2019,2019-04-01 00:00:01,1
4,311,0,2,2019,2019-04-01 00:00:01,1
4,312,0,2,2019,2019-04-01 00:00:01,1
4,313,0,2,2019,2019-04-01 00:00:01,1
4,314,0,2,2019,2019-04-01 00:00:01,1
4,315,0,2,2019,2019-04-01 00:00:01,1
4,316,0,2,2019,2019-04-01 00:00:01,1
4,317,0,2,2019,2019-04-01 00:00:01,1
4,318,0,2,2019,2019-04-01 00:00:01,1
4,319,0,2,2019,2019-04-01 00:00:01,1
4,320,0,2,2019,2019-04-01 00:00:01,1
4,321,0,2,2019,2019-04-01 00:00:01,1
4,322,0,2,2019,2019-04-01 00:00:01,1
4,323,0,2,2019,2019-04-01 00:00:01,1
4,324,0,2,2019,2019-04-01 00:00:01,1
4,325,0,2,2019,2019-04-01 00:00:01,1
4,326,0,2,2019,2019-04-01 00:00:01,1
4,327,0,2,2019,2019-04-01 00:00:01,1
4,328,0,2,2019,2019-04-01 00:00:01,1
4,329,0,2,2019,2019-04-01 00:00:01,1
4,330,0,2,2019,2019-04-01 00:00:01,1
4,331,0,2,2019,2019-04-01 00:00:01,1
4,332,0,2,2019,2019-04-01 00:00:01,1
4,333,0,2,2019,2019-04-01 00:00:01,1
4,334,0,2,2019,2019-04-01 00:00:01,1
4,335,0,2,2019,2019-04-01 00:00:01,1
4,336,0,2,2019,2019-04-01 00:00:01,1
4,337,0,2,2019,2019-04-01 00:00:01,1
4,338,0,2,2019,2019-04-01 00:00:01,1
4,339,0,2,2019,2019-04-01 00:00:01,1
4,340,0,2,2019,2019-04-01 00:00:01,1
4,341,0,2,2019,2019-04-01 00:00:01,1
4,342,0,2,2019,2019-04-01 00:00:01,1
4,343,0,2,2019,2019-04-01 00:00:01,1
4,344,0,2,2019,2019-04-01 00:00:01,1
4,345,0,2,2019,2019-04-01 00:00:01,1
4,346,0,2,2019,2019-04-01 00:00:01,1
4,347,0,2,2019,2019-04-01 00:00:01,1
4,348,0,2,2019,2019-04-01 00:00:01,1
4,349,0,2,2019,2019-04-01 00:00:01,1
4,350,0,2,2019,2019-04-01 00:00:01,1
4,351,0,2,2019,2019-04-01 00:00:01,1
4,352,0,2,2019,2019-04-01 00:00:01,1
4,353,0,2,2019,2019-04-01 00:00:01,1
4,354,0,2,2019,2019-04-01 00:00:01,1
4,355,0,2,2019,2019-04-01 00:00:01,1
4,356,0,2,2019,2019-04-01 00:00:01,1
4,357,0,2,2019,2019-04-01 00:00:01,1
4,358,0,2,2019,2019-04-01 00:00:01,1
4,359,0,2,2019,2019-04-01 00:00:01,1
4,360,0,2,2019,2019-04-01 00:00:01,1
4,361,0,2,2019,2019-04-01 00:00:01,1
4,362,0,2,2019,2019-04-01 00:00:01,1
4,363,0,2,2019,2019-04-01 00:00:01,1
4,364,0,2,2019,2019-04-01 00:00:01,1
4,365,0,2,2019,2019-04-01 00:00:01,1
4,366,0,2,2019,2019-04-01 00:00:01,1
4,367,0,2,2019,2019-04-01 00:00:01,1
4,368,0,2,2019,2019-04-01 00:00:01,1
4,369,0,2,2019,2019-04-01 00:00:01,1
4,370,0,2,2019,2019-04-01 00:00:01,1
4,371,0,2,2019,2019-04-01 00:00:01,1
4,372,0,2,2019,2019-04-01 00:00:01,1
4,373,0,2,2019,2019-04-01 00:00:01,1
4,374,0,2,2019,2019-04-01 00:00:01,1
4,375,0,2,2019,2019-04-01 00:00:01,1
4,376,0,2,2019,2019-04-01 00:00:01,1
4,377,0,2,2019,2019-04-01 00:00:01,1
4,378,0,2,2019,2019-04-01 00:00:01,1
4,379,0,2,2019,2019-04-01 00:00:01,1
4,380,0,2,2019,2019-04-01 00:00:01,1
4,381,0,2,2019,2019-04-01 00:00:01,1
4,382,0,2,2019,2019-04-01 00:00:01,1
4,383,0,2,2019,2019-04-01 00:00:01,1
4,384,0,2,2019,2019-04-01 00:00:01,1
4,385,0,2,2019,2019-04-01 00:00:01,1
4,386,0,2,2019,2019-04-01 00:00:01,1
4,387,0,2,2019,2019-04-01 00:00:01,1
4,388,0,2,2019,2019-04-01 00:00:01,1
4,389,0,2,2019,2019-04-01 00:00:01,1
4,390,0,2,2019,2019-04-01 00:00:01,1
4,391,0,2,2019,2019-04-01 00:00:01,1
4,392,0,2,2019,2019-04-01 00:00:01,1
4,393,0,2,2019,2019-04-01 00:00:01,1
4,394,0,2,2019,2019-04-01 00:00:01,1
4,395,0,2,2019,2019-04-01 00:00:01,1
4,396,0,2,2019,2019-04-01 00:00:01,1
4,397,0,2,2019,2019-04-01 00:00:01,1
4,398,0,2,2019,2019-04-01 00:00:01,1
4,399,0,2,2019,2019-04-01 00:00:01,1
4,400,0,2,2019,2019-04-01 00:00:01,1
4,401,0,2,2019,2019-04-01 00:00:01,1
4,402,0,2,2019,2019-04-01 00:00:01,1
4,403,0,2,2019,2019-04-01 00:00:01,1
4,404,0,2,2019,2019-04-01 00:00:01,1
4,405,0,2,2019,2019-04-01 00:00:01,1
4,406,0,2,2019,2019-04-01 00:00:01,1
4,407,0,2,2019,2019-04-01 00:00:01,1
4,408,0,2,2019,2019-04-01 00:00:01,1
5,409,0,2,2019,2019-04-01 00:00:01,1
5,410,0,2,2019,2019-04-01 00:00:01,1
5,411,0,2,2019,2019-04-01 00:00:01,1
5,412,0,2,2019,2019-04-01 00:00:01,1
5,413,0,2,2019,2019-04-01 00:00:01,1
5,414,0,2,2019,2019-04-01 00:00:01,1
5,415,0,2,2019,2019-04-01 00:00:01,1
5,416,0,2,2019,2019-04-01 00:00:01,1
5,417,0,2,2019,2019-04-01 00:00:01,1
5,418,0,2,2019,2019-04-01 00:00:01,1
5,419,0,2,2019,2019-04-01 00:00:01,1
5,420,0,2,2019,2019-04-01 00:00:01,1
5,421,0,2,2019,2019-04-01 00:00:01,1
5,422,0,2,2019,2019-04-01 00:00:01,1
5,423,0,2,2019,2019-04-01 00:00:01,1
5,424,0,2,2019,2019-04-01 00:00:01,1
5,425,0,2,2019,2019-04-01 00:00:01,1
5,426,0,2,2019,2019-04-01 00:00:01,1
5,427,0,2,2019,2019-04-01 00:00:01,1
5,428,0,2,2019,2019-04-01 00:00:01,1
5,429,0,2,2019,2019-04-01 00:00:01,1
5,430,0,2,2019,2019-04-01 00:00:01,1
5,431,0,2,2019,2019-04-01 00:00:01,1
5,432,0,2,2019,2019-04-01 00:00:01,1
5,433,0,2,2019,2019-04-01 00:00:01,1
5,434,0,2,2019,2019-04-01 00:00:01,1
5,435,0,2,2019,2019-04-01 00:00:01,1
5,436,0,2,2019,2019-04-01 00:00:01,1
5,437,0,2,2019,2019-04-01 00:00:01,1
5,438,0,2,2019,2019-04-01 00:00:01,1
5,439,0,2,2019,2019-04-01 00:00:01,1
5,440,0,2,2019,2019-04-01 00:00:01,1
5,441,0,2,2019,2019-04-01 00:00:01,1
5,442,0,2,2019,2019-04-01 00:00:01,1
5,443,0,2,2019,2019-04-01 00:00:01,1
5,444,0,2,2019,2019-04-01 00:00:01,1
5,445,0,2,2019,2019-04-01 00:00:01,1
5,446,0,2,2019,2019-04-01 00:00:01,1
5,447,0,2,2019,2019-04-01 00:00:01,1
5,448,0,2,2019,2019-04-01 00:00:01,1
5,449,0,2,2019,2019-04-01 00:00:01,1
5,450,0,2,2019,2019-04-01 00:00:01,1
5,451,0,2,2019,2019-04-01 00:00:01,1
5,452,0,2,2019,2019-04-01 00:00:01,1
5,453,0,2,2019,2019-04-01 00:00:01,1
5,454,0,2,2019,2019-04-01 00:00:01,1
5,455,0,2,2019,2019-04-01 00:00:01,1
5,456,0,2,2019,2019-04-01 00:00:01,1
5,457,0,2,2019,2019-04-01 00:00:01,1
5,458,0,2,2019,2019-04-01 00:00:01,1
5,459,0,2,2019,2019-04-01 00:00:01,1
5,460,0,2,2019,2019-04-01 00:00:01,1
5,461,0,2,2019,2019-04-01 00:00:01,1
5,462,0,2,2019,2019-04-01 00:00:01,1
5,463,0,2,2019,2019-04-01 00:00:01,1
5,464,0,2,2019,2019-04-01 00:00:01,1
5,465,0,2,2019,2019-04-01 00:00:01,1
5,466,0,2,2019,2019-04-01 00:00:01,1
5,467,0,2,2019,2019-04-01 00:00:01,1
5,468,0,2,2019,2019-04-01 00:00:01,1
5,469,0,2,2019,2019-04-01 00:00:01,1
5,470,0,2,2019,2019-04-01 00:00:01,1
5,471,0,2,2019,2019-04-01 00:00:01,1
5,472,0,2,2019,2019-04-01 00:00:01,1
5,473,0,2,2019,2019-04-01 00:00:01,1
5,474,0,2,2019,2019-04-01 00:00:01,1
5,475,0,2,2019,2019-04-01 00:00:01,1
5,476,0,2,2019,2019-04-01 00:00:01,1
5,477,0,2,2019,2019-04-01 00:00:01,1
5,478,0,2,2019,2019-04-01 00:00:01,1
5,479,0,2,2019,2019-04-01 00:00:01,1
5,480,0,2,2019,2019-04-01 00:00:01,1
5,481,0,2,2019,2019-04-01 00:00:01,1
5,482,0,2,2019,2019-04-01 00:00:01,1
5,483,0,2,2019,2019-04-01 00:00:01,1
5,484,0,2,2019,2019-04-01 00:00:01,1
5,485,0,2,2019,2019-04-01 00:00:01,1
5,486,0,2,2019,2019-04-01 00:00:01,1
5,487,0,2,2019,2019-04-01 00:00:01,1
5,488,0,2,2019,2019-04-01 00:00:01,1
5,489,0,2,2019,2019-04-01 00:00:01,1
5,490,0,2,2019,2019-04-01 00:00:01,1
5,491,0,2,2019,2019-04-01 00:00:01,1
5,492,0,2,2019,2019-04-01 00:00:01,1
5,493,0,2,2019,2019-04-01 00:00:01,1
6,494,0,2,2019,2019-04-01 00:00:01,1
6,495,0,2,2019,2019-04-01 00:00:01,1
6,496,0,2,2019,2019-04-01 00:00:01,1
6,497,0,2,2019,2019-04-01 00:00:01,1
6,498,0,2,2019,2019-04-01 00:00:01,1
6,499,0,2,2019,2019-04-01 00:00:01,1
6,500,0,2,2019,2019-04-01 00:00:01,1
6,501,0,2,2019,2019-04-01 00:00:01,1
6,502,0,2,2019,2019-04-01 00:00:01,1
6,503,0,2,2019,2019-04-01 00:00:01,1
6,504,0,2,2019,2019-04-01 00:00:01,1
6,505,0,2,2019,2019-04-01 00:00:01,1
6,506,0,2,2019,2019-04-01 00:00:01,1
6,507,0,2,2019,2019-04-01 00:00:01,1
6,508,0,2,2019,2019-04-01 00:00:01,1
6,509,0,2,2019,2019-04-01 00:00:01,1
6,510,0,2,2019,2019-04-01 00:00:01,1
6,511,0,2,2019,2019-04-01 00:00:01,1
6,512,0,2,2019,2019-04-01 00:00:01,1
6,513,0,2,2019,2019-04-01 00:00:01,1
6,514,0,2,2019,2019-04-01 00:00:01,1
6,515,0,2,2019,2019-04-01 00:00:01,1
6,516,0,2,2019,2019-04-01 00:00:01,1
6,517,0,2,2019,2019-04-01 00:00:01,1
6,518,0,2,2019,2019-04-01 00:00:01,1
6,519,0,2,2019,2019-04-01 00:00:01,1
6,520,0,2,2019,2019-04-01 00:00:01,1
6,521,0,2,2019,2019-04-01 00:00:01,1
6,522,0,2,2019,2019-04-01 00:00:01,1
6,523,0,2,2019,2019-04-01 00:00:01,1
6,524,0,2,2019,2019-04-01 00:00:01,1
6,525,0,2,2019,2019-04-01 00:00:01,1
6,526,0,2,2019,2019-04-01 00:00:01,1
6,527,0,2,2019,2019-04-01 00:00:01,1
6,528,0,2,2019,2019-04-01 00:00:01,1
6,529,0,2,2019,2019-04-01 00:00:01,1
6,530,0,2,2019,2019-04-01 00:00:01,1
6,531,0,2,2019,2019-04-01 00:00:01,1
6,532,0,2,2019,2019-04-01 00:00:01,1
6,533,0,2,2019,2019-04-01 00:00:01,1
6,534,0,2,2019,2019-04-01 00:00:01,1
6,535,0,2,2019,2019-04-01 00:00:01,1
6,536,0,2,2019,2019-04-01 00:00:01,1
6,537,0,2,2019,2019-04-01 00:00:01,1
6,538,0,2,2019,2019-04-01 00:00:01,1
6,539,0,2,2019,2019-04-01 00:00:01,1
6,540,0,2,2019,2019-04-01 00:00:01,1
6,541,0,2,2019,2019-04-01 00:00:01,1
6,542,0,2,2019,2019-04-01 00:00:01,1
6,543,0,2,2019,2019-04-01 00:00:01,1
6,544,0,2,2019,2019-04-01 00:00:01,1
6,545,0,2,2019,2019-04-01 00:00:01,1
6,546,0,2,2019,2019-04-01 00:00:01,1
6,547,0,2,2019,2019-04-01 00:00:01,1
6,548,0,2,2019,2019-04-01 00:00:01,1
6,549,0,2,2019,2019-04-01 00:00:01,1
6,550,0,2,2019,2019-04-01 00:00:01,1
6,551,0,2,2019,2019-04-01 00:00:01,1
6,552,0,2,2019,2019-04-01 00:00:01,1
6,553,0,2,2019,2019-04-01 00:00:01,1
6,554,0,2,2019,2019-04-01 00:00:01,1
6,555,0,2,2019,2019-04-01 00:00:01,1
6,556,0,2,2019,2019-04-01 00:00:01,1
6,557,0,2,2019,2019-04-01 00:00:01,1
6,558,0,2,2019,2019-04-01 00:00:01,1
6,559,0,2,2019,2019-04-01 00:00:01,1
6,560,0,2,2019,2019-04-01 00:00:01,1
6,561,0,2,2019,2019-04-01 00:00:01,1
6,562,0,2,2019,2019-04-01 00:00:01,1
6,563,0,2,2019,2019-04-01 00:00:01,1
6,564,0,2,2019,2019-04-01 00:00:01,1
6,565,0,2,2019,2019-04-01 00:00:01,1
6,566,0,2,2019,2019-04-01 00:00:01,1
6,567,0,2,2019,2019-04-01 00:00:01,1
6,568,0,2,2019,2019-04-01 00:00:01,1
6,569,0,2,2019,2019-04-01 00:00:01,1
6,570,0,2,2019,2019-04-01 00:00:01,1
6,571,0,2,2019,2019-04-01 00:00:01,1
6,572,0,2,2019,2019-04-01 00:00:01,1
6,573,0,2,2019,2019-04-01 00:00:01,1
6,574,0,2,2019,2019-04-01 00:00:01,1
6,575,0,2,2019,2019-04-01 00:00:01,1
6,576,0,2,2019,2019-04-01 00:00:01,1
6,577,0,2,2019,2019-04-01 00:00:01,1
6,578,0,2,2019,2019-04-01 00:00:01,1
6,579,0,2,2019,2019-04-01 00:00:01,1
6,580,0,2,2019,2019-04-01 00:00:01,1
6,581,0,2,2019,2019-04-01 00:00:01,1
6,582,0,2,2019,2019-04-01 00:00:01,1
6,583,0,2,2019,2019-04-01 00:00:01,1
6,584,0,2,2019,2019-04-01 00:00:01,1
6,585,0,2,2019,2019-04-01 00:00:01,1
6,586,0,2,2019,2019-04-01 00:00:01,1
6,587,0,2,2019,2019-04-01 00:00:01,1
6,588,0,2,2019,2019-04-01 00:00:01,1
6,589,0,2,2019,2019-04-01 00:00:01,1
6,590,0,2,2019,2019-04-01 00:00:01,1
6,591,0,2,2019,2019-04-01 00:00:01,1
6,592,0,2,2019,2019-04-01 00:00:01,1
6,593,0,2,2019,2019-04-01 00:00:01,1
6,594,0,2,2019,2019-04-01 00:00:01,1
7,595,0,2,2019,2019-04-01 00:00:01,1
7,596,0,2,2019,2019-04-01 00:00:01,1
7,597,0,2,2019,2019-04-01 00:00:01,1
7,598,0,2,2019,2019-04-01 00:00:01,1
7,599,0,2,2019,2019-04-01 00:00:01,1
7,600,0,2,2019,2019-04-01 00:00:01,1
7,601,0,2,2019,2019-04-01 00:00:01,1
7,602,0,2,2019,2019-04-01 00:00:01,1
7,603,0,2,2019,2019-04-01 00:00:01,1
7,604,0,2,2019,2019-04-01 00:00:01,1
7,605,0,2,2019,2019-04-01 00:00:01,1
7,606,0,2,2019,2019-04-01 00:00:01,1
7,607,0,2,2019,2019-04-01 00:00:01,1
7,608,0,2,2019,2019-04-01 00:00:01,1
7,609,0,2,2019,2019-04-01 00:00:01,1
7,610,0,2,2019,2019-04-01 00:00:01,1
7,611,0,2,2019,2019-04-01 00:00:01,1
7,612,0,2,2019,2019-04-01 00:00:01,1
7,613,0,2,2019,2019-04-01 00:00:01,1
7,614,0,2,2019,2019-04-01 00:00:01,1
7,615,0,2,2019,2019-04-01 00:00:01,1
7,616,0,2,2019,2019-04-01 00:00:01,1
7,617,0,2,2019,2019-04-01 00:00:01,1
7,618,0,2,2019,2019-04-01 00:00:01,1
7,619,0,2,2019,2019-04-01 00:00:01,1
7,620,0,2,2019,2019-04-01 00:00:01,1
7,621,0,2,2019,2019-04-01 00:00:01,1
7,622,0,2,2019,2019-04-01 00:00:01,1
7,623,0,2,2019,2019-04-01 00:00:01,1
7,624,0,2,2019,2019-04-01 00:00:01,1
7,625,0,2,2019,2019-04-01 00:00:01,1
7,626,0,2,2019,2019-04-01 00:00:01,1
7,627,0,2,2019,2019-04-01 00:00:01,1
7,628,0,2,2019,2019-04-01 00:00:01,1
7,629,0,2,2019,2019-04-01 00:00:01,1
7,630,0,2,2019,2019-04-01 00:00:01,1
7,631,0,2,2019,2019-04-01 00:00:01,1
7,632,0,2,2019,2019-04-01 00:00:01,1
7,633,0,2,2019,2019-04-01 00:00:01,1
7,634,0,2,2019,2019-04-01 00:00:01,1
7,635,0,2,2019,2019-04-01 00:00:01,1
7,636,0,2,2019,2019-04-01 00:00:01,1
7,637,0,2,2019,2019-04-01 00:00:01,1
7,638,0,2,2019,2019-04-01 00:00:01,1
7,639,0,2,2019,2019-04-01 00:00:01,1
7,640,0,2,2019,2019-04-01 00:00:01,1
7,641,0,2,2019,2019-04-01 00:00:01,1
7,642,0,2,2019,2019-04-01 00:00:01,1
